,Name,Session Number,Person Number,Start Frame,label
4692,21_1,21,1,3690,1
4693,21_1,21,1,4238,1
4694,21_1,21,1,4383,1
4695,21_1,21,1,4540,1
4696,21_1,21,1,4773,1
4697,21_1,21,1,5072,1
4698,21_1,21,1,5197,1
4699,21_1,21,1,5389,1
4700,21_1,21,1,5852,1
4701,21_1,21,1,6181,1
4702,21_1,21,1,6433,1
4703,21_1,21,1,6783,1
4704,21_1,21,1,6946,1
4705,21_1,21,1,7146,1
4706,21_1,21,1,7370,1
4707,21_1,21,1,7814,1
4708,21_1,21,1,8056,1
4709,21_1,21,1,8212,1
4710,21_1,21,1,8365,1
4711,21_1,21,1,8593,1
4712,21_1,21,1,9006,1
4713,21_1,21,1,9308,1
4714,21_1,21,1,9550,1
4715,21_1,21,1,9912,1
4716,21_1,21,1,10520,1
4717,21_1,21,1,11029,1
4718,21_1,21,1,11294,1
4719,21_1,21,1,11718,1
4720,21_1,21,1,12067,1
4721,21_1,21,1,12517,1
4722,21_1,21,1,12763,1
4723,21_1,21,1,13111,1
4724,21_1,21,1,13913,1
4725,21_1,21,1,14338,1
4726,21_1,21,1,14684,1
4727,21_1,21,1,15195,1
4728,21_1,21,1,16679,1
4729,21_1,21,1,16991,1
4730,21_1,21,1,18107,1
4731,21_1,21,1,18286,1
4732,21_1,21,1,18452,1
4733,21_1,21,1,18638,1
4734,21_1,21,1,20389,1
4735,21_1,21,1,21567,1
4736,21_1,21,1,23519,1
4737,21_1,21,1,24384,1
4738,21_1,21,1,25294,1
4739,21_1,21,1,27389,1
4740,21_1,21,1,29412,1
4741,21_1,21,1,30415,1
4742,21_1,21,1,30636,1
4743,21_1,21,1,31782,1
4744,21_1,21,1,33462,1
4745,21_1,21,1,33710,1
4746,21_1,21,1,33902,1
4747,21_1,21,1,34325,1
4748,21_1,21,1,34520,1
4749,21_1,21,1,34626,1
4750,21_1,21,1,48661,1
4751,21_1,21,1,48858,1
4752,21_1,21,1,49046,1
4753,21_1,21,1,49283,1
4754,21_1,21,1,49448,1
4755,21_1,21,1,52321,1
4756,21_1,21,1,55257,1
4757,21_1,21,1,55986,1
4758,21_1,21,1,57369,1
4759,21_1,21,1,60665,1
4760,21_1,21,1,65263,1
4761,21_1,21,1,66293,1
4762,21_1,21,1,67155,1
4763,21_1,21,1,67328,1
4764,21_1,21,1,67962,1
4765,21_1,21,1,68730,1
4766,21_1,21,1,69528,1
4767,21_1,21,1,73144,1
4768,21_1,21,1,73394,1
4769,21_1,21,1,73531,1
4770,21_1,21,1,75681,1
4771,21_1,21,1,76475,1
4772,21_1,21,1,76867,1
4773,21_1,21,1,77104,1
4774,21_1,21,1,77329,1
4775,21_1,21,1,77571,1
4776,21_2,21,2,311,1
4777,21_2,21,2,522,1
4778,21_2,21,2,601,1
4779,21_2,21,2,872,1
4780,21_2,21,2,1192,1
4781,21_2,21,2,1575,1
4782,21_2,21,2,1872,1
4783,21_2,21,2,2580,1
4784,21_2,21,2,3087,1
4785,21_2,21,2,3640,1
4786,21_2,21,2,3758,1
4787,21_2,21,2,3982,1
4788,21_2,21,2,4129,1
4789,21_2,21,2,4648,1
4790,21_2,21,2,4962,1
4791,21_2,21,2,5354,1
4792,21_2,21,2,5565,1
4793,21_2,21,2,6029,1
4794,21_2,21,2,7336,1
4795,21_2,21,2,7988,1
4796,21_2,21,2,8211,1
4797,21_2,21,2,8599,1
4798,21_2,21,2,9217,1
4799,21_2,21,2,9853,1
4800,21_2,21,2,10314,1
4801,21_2,21,2,10643,1
4802,21_2,21,2,11368,1
4803,21_2,21,2,11911,1
4804,21_2,21,2,12156,1
4805,21_2,21,2,12650,1
4806,21_2,21,2,13047,1
4807,21_2,21,2,13743,1
4808,21_2,21,2,14709,1
4809,21_2,21,2,15192,1
4810,21_2,21,2,15522,1
4811,21_2,21,2,15875,1
4812,21_2,21,2,16395,1
4813,21_2,21,2,16492,1
4814,21_2,21,2,16772,1
4815,21_2,21,2,17289,1
4816,21_2,21,2,17473,1
4817,21_2,21,2,17780,1
4818,21_2,21,2,18378,1
4819,21_2,21,2,18473,1
4820,21_2,21,2,18665,1
4821,21_2,21,2,18819,1
4822,21_2,21,2,19806,1
4823,21_2,21,2,19980,1
4824,21_2,21,2,20661,1
4825,21_2,21,2,20885,1
4826,21_2,21,2,21689,1
4827,21_2,21,2,22112,1
4828,21_2,21,2,22769,1
4829,21_2,21,2,23061,1
4830,21_2,21,2,24019,1
4831,21_2,21,2,24314,1
4832,21_2,21,2,24563,1
4833,21_2,21,2,25688,1
4834,21_2,21,2,26049,1
4835,21_2,21,2,26638,1
4836,21_2,21,2,27410,1
4837,21_2,21,2,27609,1
4838,21_2,21,2,27870,1
4839,21_2,21,2,28746,1
4840,21_2,21,2,28841,1
4841,21_2,21,2,29049,1
4842,21_2,21,2,29282,1
4843,21_2,21,2,29973,1
4844,21_2,21,2,30201,1
4845,21_2,21,2,30486,1
4846,21_2,21,2,30785,1
4847,21_2,21,2,34879,1
4848,21_2,21,2,39234,1
4849,21_2,21,2,39711,1
4850,21_2,21,2,40115,1
4851,21_2,21,2,40476,1
4852,21_2,21,2,40807,1
4853,21_2,21,2,41111,1
4854,21_2,21,2,41355,1
4855,21_2,21,2,42162,1
4856,21_2,21,2,43031,1
4857,21_2,21,2,43389,1
4858,21_2,21,2,44406,1
4859,21_2,21,2,44487,1
4860,21_2,21,2,45351,1
4861,21_2,21,2,45811,1
4862,21_2,21,2,46047,1
4863,21_2,21,2,48491,1
4864,21_2,21,2,48752,1
4865,21_2,21,2,49048,1
4866,21_2,21,2,49524,1
4867,21_2,21,2,49827,1
4868,21_2,21,2,49864,1
4869,21_2,21,2,50093,1
4870,21_2,21,2,50310,1
4871,21_2,21,2,50833,1
4872,21_3,21,3,-2,1
4873,21_3,21,3,410,1
4874,21_3,21,3,704,1
4875,21_3,21,3,965,1
4876,21_3,21,3,1284,1
4877,21_3,21,3,1512,1
4878,21_3,21,3,1969,1
4879,21_3,21,3,2456,1
4880,21_3,21,3,3255,1
4881,21_3,21,3,3507,1
4882,21_3,21,3,3981,1
4883,21_3,21,3,4265,1
4884,21_3,21,3,4591,1
4885,21_3,21,3,4917,1
4886,21_3,21,3,5512,1
4887,21_3,21,3,5659,1
4888,21_3,21,3,5875,1
4889,21_3,21,3,6218,1
4890,21_3,21,3,6592,1
4891,21_3,21,3,7254,1
4892,21_3,21,3,7477,1
4893,21_3,21,3,7772,1
4894,21_3,21,3,8934,1
4895,21_3,21,3,9465,1
4896,21_3,21,3,9648,1
4897,21_3,21,3,9859,1
4898,21_3,21,3,10651,1
4899,21_3,21,3,11069,1
4900,21_3,21,3,12820,1
4901,21_3,21,3,12942,1
4902,21_3,21,3,13085,1
4903,21_3,21,3,13771,1
4904,21_3,21,3,14128,1
4905,21_3,21,3,14478,1
4906,21_3,21,3,14680,1
4907,21_3,21,3,15278,1
4908,21_3,21,3,15999,1
4909,21_3,21,3,16388,1
4910,21_3,21,3,18368,1
4911,21_3,21,3,18797,1
4912,21_3,21,3,18988,1
4913,21_3,21,3,19296,1
4914,21_3,21,3,20258,1
4915,21_3,21,3,20492,1
4916,21_3,21,3,21505,1
4917,21_3,21,3,21834,1
4918,21_3,21,3,22030,1
4919,21_3,21,3,23091,1
4920,21_3,21,3,23502,1
4921,21_3,21,3,23677,1
4922,21_3,21,3,23901,1
4923,21_3,21,3,24348,1
4924,21_3,21,3,24752,1
4925,21_3,21,3,25970,1
4926,21_3,21,3,26188,1
4927,21_3,21,3,26693,1
4928,21_3,21,3,27360,1
4929,21_3,21,3,27629,1
4930,21_3,21,3,29762,1
4931,21_3,21,3,30111,1
4932,21_3,21,3,30473,1
4933,21_3,21,3,31143,1
4934,21_3,21,3,48555,1
4935,21_3,21,3,48914,1
4936,21_3,21,3,49325,1
4937,21_3,21,3,49551,1
4938,21_3,21,3,49749,1
4939,22_1,22,1,-163,1
4940,22_1,22,1,52,1
4941,22_1,22,1,673,1
4942,22_1,22,1,792,1
4943,22_1,22,1,1073,1
4944,22_1,22,1,1556,1
4945,22_1,22,1,1925,1
4946,22_1,22,1,2158,1
4947,22_1,22,1,2580,1
4948,22_1,22,1,2860,1
4949,22_1,22,1,3023,1
4950,22_1,22,1,4066,1
4951,22_1,22,1,4099,1
4952,22_1,22,1,5175,1
4953,22_1,22,1,5691,1
4954,22_1,22,1,6195,1
4955,22_1,22,1,6830,1
4956,22_1,22,1,7300,1
4957,22_1,22,1,7933,1
4958,22_1,22,1,8764,1
4959,22_1,22,1,8956,1
4960,22_1,22,1,10133,1
4961,22_1,22,1,10682,1
4962,22_1,22,1,11006,1
4963,22_1,22,1,11421,1
4964,22_1,22,1,11549,1
4965,22_1,22,1,12357,1
4966,22_1,22,1,13310,1
4967,22_1,22,1,14308,1
4968,22_1,22,1,15432,1
4969,22_1,22,1,16580,1
4970,22_1,22,1,16754,1
4971,22_1,22,1,16907,1
4972,22_1,22,1,17086,1
4973,22_1,22,1,17922,1
4974,22_1,22,1,18338,1
4975,22_1,22,1,18987,1
4976,22_1,22,1,22007,1
4977,22_1,22,1,22696,1
4978,22_1,22,1,23944,1
4979,22_1,22,1,24325,1
4980,22_1,22,1,24476,1
4981,22_1,22,1,24642,1
4982,22_1,22,1,26144,1
4983,22_1,22,1,26336,1
4984,22_1,22,1,26452,1
4985,22_1,22,1,26558,1
4986,22_1,22,1,27003,1
4987,22_1,22,1,27946,1
4988,22_1,22,1,29401,1
4989,22_1,22,1,30818,1
4990,22_1,22,1,31800,1
4991,22_1,22,1,33724,1
4992,22_1,22,1,34996,1
4993,22_1,22,1,35085,1
4994,22_1,22,1,39094,1
4995,22_1,22,1,39398,1
4996,22_1,22,1,39538,1
4997,22_1,22,1,40854,1
4998,22_1,22,1,42012,1
4999,22_1,22,1,43633,1
5000,22_1,22,1,43809,1
5001,22_1,22,1,45483,1
5002,22_1,22,1,45726,1
5003,22_1,22,1,45847,1
5004,22_1,22,1,46612,1
5005,22_1,22,1,46942,1
5006,22_1,22,1,48388,1
5007,22_1,22,1,49009,1
5008,22_1,22,1,50625,1
5009,22_1,22,1,51060,1
5010,22_1,22,1,52169,1
5011,22_1,22,1,54162,1
5012,22_1,22,1,59750,1
5013,22_1,22,1,62062,1
5014,22_1,22,1,64303,1
5015,22_1,22,1,65731,1
5016,22_1,22,1,68124,1
5017,22_1,22,1,70367,1
5018,22_1,22,1,70820,1
5019,22_1,22,1,71461,1
5020,22_1,22,1,72412,1
5021,22_1,22,1,73027,1
5022,22_2,22,2,313,1
5023,22_2,22,2,1428,1
5024,22_2,22,2,2183,1
5025,22_2,22,2,3731,1
5026,22_2,22,2,4476,1
5027,22_2,22,2,4544,1
5028,22_2,22,2,4679,1
5029,22_2,22,2,5314,1
5030,22_2,22,2,6083,1
5031,22_2,22,2,6666,1
5032,22_2,22,2,7610,1
5033,22_2,22,2,7787,1
5034,22_2,22,2,8271,1
5035,22_2,22,2,9613,1
5036,22_2,22,2,10891,1
5037,22_2,22,2,13346,1
5038,22_2,22,2,14270,1
5039,22_2,22,2,14366,1
5040,22_2,22,2,14710,1
5041,22_2,22,2,15499,1
5042,22_2,22,2,15672,1
5043,22_2,22,2,16995,1
5044,22_2,22,2,18183,1
5045,22_2,22,2,18753,1
5046,22_2,22,2,24370,1
5047,22_2,22,2,25677,1
5048,22_2,22,2,29106,1
5049,22_2,22,2,29415,1
5050,22_2,22,2,30353,1
5051,22_2,22,2,30850,1
5052,22_2,22,2,31273,1
5053,22_2,22,2,31731,1
5054,22_2,22,2,31813,1
5055,22_2,22,2,40724,1
5056,22_2,22,2,41669,1
5057,22_2,22,2,43386,1
5058,22_2,22,2,43665,1
5059,22_2,22,2,43862,1
5060,22_2,22,2,44678,1
5061,22_3,22,3,258,1
5062,22_3,22,3,1501,1
5063,22_3,22,3,2153,1
5064,22_3,22,3,2945,1
5065,22_3,22,3,4307,1
5066,22_3,22,3,4716,1
5067,22_3,22,3,5658,1
5068,22_3,22,3,5757,1
5069,22_3,22,3,6271,1
5070,22_3,22,3,7076,1
5071,22_3,22,3,7405,1
5072,22_3,22,3,7837,1
5073,22_3,22,3,8311,1
5074,22_3,22,3,8796,1
5075,22_3,22,3,9503,1
5076,22_3,22,3,10045,1
5077,22_3,22,3,10731,1
5078,22_3,22,3,11281,1
5079,22_3,22,3,12635,1
5080,22_3,22,3,12975,1
5081,22_3,22,3,13393,1
5082,22_3,22,3,13888,1
5083,22_3,22,3,14601,1
5084,22_3,22,3,15149,1
5085,22_3,22,3,16069,1
5086,22_3,22,3,17443,1
5087,22_3,22,3,17726,1
5088,22_3,22,3,18468,1
5089,22_3,22,3,19021,1
5090,22_3,22,3,21012,1
5091,22_3,22,3,21617,1
5092,22_3,22,3,22880,1
5093,22_3,22,3,23966,1
5094,22_3,22,3,24190,1
5095,22_3,22,3,25368,1
5096,22_3,22,3,27045,1
5097,22_3,22,3,28905,1
5098,22_3,22,3,30829,1
5099,22_3,22,3,31770,1
5100,22_3,22,3,32476,1
5101,22_3,22,3,33069,1
5102,22_3,22,3,33605,1
5103,22_3,22,3,35129,1
5104,22_3,22,3,36160,1
5105,22_3,22,3,36650,1
5106,22_3,22,3,37599,1
5107,22_3,22,3,37906,1
5108,22_3,22,3,38440,1
5109,22_3,22,3,38793,1
5110,22_3,22,3,39120,1
5111,22_3,22,3,39575,1
5112,22_3,22,3,40240,1
5113,22_3,22,3,40593,1
5114,22_3,22,3,40862,1
5115,22_3,22,3,41883,1
5116,22_3,22,3,42386,1
5117,22_3,22,3,42818,1
5118,22_3,22,3,43286,1
5119,22_3,22,3,44096,1
5120,22_3,22,3,44648,1
5121,22_3,22,3,45131,1
5122,22_3,22,3,46438,1
5123,22_3,22,3,47233,1
5124,22_3,22,3,48288,1
5125,22_3,22,3,49888,1
5126,22_3,22,3,51848,1
5127,22_3,22,3,52389,1
5128,22_3,22,3,52628,1
5129,22_3,22,3,52983,1
5130,22_3,22,3,53486,1
5131,22_3,22,3,54761,1
5132,22_3,22,3,54889,1
5133,22_3,22,3,55436,1
5134,22_3,22,3,55905,1
5135,22_3,22,3,56464,1
5136,22_3,22,3,58289,1
5137,22_3,22,3,58971,1
5138,22_3,22,3,60071,1
5139,22_3,22,3,60472,1
5140,22_3,22,3,61980,1
5141,22_3,22,3,62820,1
5142,22_3,22,3,63392,1
5143,22_3,22,3,63747,1
5144,22_3,22,3,64816,1
5145,23_1,23,1,1354,1
5146,23_1,23,1,1576,1
5147,23_1,23,1,2145,1
5148,23_1,23,1,3014,1
5149,23_1,23,1,3950,1
5150,23_1,23,1,4202,1
5151,23_1,23,1,5106,1
5152,23_1,23,1,5569,1
5153,23_1,23,1,5734,1
5154,23_1,23,1,6224,1
5155,23_1,23,1,7669,1
5156,23_1,23,1,7966,1
5157,23_1,23,1,8617,1
5158,23_1,23,1,8978,1
5159,23_1,23,1,9331,1
5160,23_1,23,1,9520,1
5161,23_1,23,1,10025,1
5162,23_1,23,1,10311,1
5163,23_1,23,1,10665,1
5164,23_1,23,1,11128,1
5165,23_1,23,1,11445,1
5166,23_1,23,1,11950,1
5167,23_1,23,1,12705,1
5168,23_1,23,1,13066,1
5169,23_1,23,1,13732,1
5170,23_1,23,1,14488,1
5171,23_1,23,1,15017,1
5172,23_1,23,1,15308,1
5173,23_1,23,1,15757,1
5174,23_1,23,1,15962,1
5175,23_1,23,1,16749,1
5176,23_1,23,1,17145,1
5177,23_1,23,1,19292,1
5178,23_1,23,1,19633,1
5179,23_1,23,1,20133,1
5180,23_1,23,1,20244,1
5181,23_1,23,1,20724,1
5182,23_1,23,1,20880,1
5183,23_1,23,1,21401,1
5184,23_1,23,1,21884,1
5185,23_1,23,1,22463,1
5186,23_1,23,1,22949,1
5187,23_1,23,1,23271,1
5188,23_1,23,1,23530,1
5189,23_1,23,1,24935,1
5190,23_1,23,1,25455,1
5191,23_1,23,1,25719,1
5192,23_1,23,1,26395,1
5193,23_1,23,1,26886,1
5194,23_1,23,1,27112,1
5195,23_1,23,1,28378,1
5196,23_1,23,1,28688,1
5197,23_1,23,1,28954,1
5198,23_1,23,1,29209,1
5199,23_1,23,1,29531,1
5200,23_1,23,1,29802,1
5201,23_1,23,1,29989,1
5202,23_1,23,1,30473,1
5203,23_1,23,1,31637,1
5204,23_1,23,1,31770,1
5205,23_1,23,1,31854,1
5206,23_2,23,2,676,1
5207,23_2,23,2,1883,1
5208,23_2,23,2,2679,1
5209,23_2,23,2,4798,1
5210,23_2,23,2,5407,1
5211,23_2,23,2,6260,1
5212,23_2,23,2,7079,1
5213,23_2,23,2,7241,1
5214,23_2,23,2,10419,1
5215,23_2,23,2,18388,1
5216,23_2,23,2,19581,1
5217,23_2,23,2,20384,1
5218,23_2,23,2,20901,1
5219,23_2,23,2,21592,1
5220,23_2,23,2,24032,1
5221,23_2,23,2,24361,1
5222,23_2,23,2,27495,1
5223,23_2,23,2,27880,1
5224,23_2,23,2,28702,1
5225,23_2,23,2,29574,1
5226,23_2,23,2,29950,1
5227,23_2,23,2,31166,1
5228,23_2,23,2,31784,1
5229,23_2,23,2,32263,1
5230,23_2,23,2,33063,1
5231,23_2,23,2,33816,1
5232,23_2,23,2,34571,1
5233,23_2,23,2,35146,1
5234,23_3,23,3,3950,1
5235,23_3,23,3,6387,1
5236,23_3,23,3,7309,1
5237,23_3,23,3,7619,1
5238,23_3,23,3,7828,1
5239,23_3,23,3,10467,1
5240,23_3,23,3,10856,1
5241,23_3,23,3,11317,1
5242,23_3,23,3,11968,1
5243,23_3,23,3,13319,1
5244,23_3,23,3,13719,1
5245,23_3,23,3,14335,1
5246,23_3,23,3,16353,1
5247,23_3,23,3,16762,1
5248,23_3,23,3,17359,1
5249,23_3,23,3,18238,1
5250,23_3,23,3,18488,1
5251,23_3,23,3,19326,1
5252,23_3,23,3,19580,1
5253,23_3,23,3,19766,1
5254,23_3,23,3,21938,1
5255,23_3,23,3,22382,1
5256,23_3,23,3,22805,1
5257,23_3,23,3,25449,1
5258,23_3,23,3,26088,1
5259,23_3,23,3,26344,1
5260,23_3,23,3,26785,1
5261,24_1,24,1,379,1
5262,24_1,24,1,1024,1
5263,24_1,24,1,1694,1
5264,24_1,24,1,2395,1
5265,24_1,24,1,3544,1
5266,24_1,24,1,4155,1
5267,24_1,24,1,4765,1
5268,24_1,24,1,5155,1
5269,24_1,24,1,5979,1
5270,24_1,24,1,6593,1
5271,24_1,24,1,7594,1
5272,24_1,24,1,8195,1
5273,24_1,24,1,8705,1
5274,24_1,24,1,9169,1
5275,24_1,24,1,10468,1
5276,24_1,24,1,10703,1
5277,24_1,24,1,11665,1
5278,24_1,24,1,12028,1
5279,24_1,24,1,12648,1
5280,24_1,24,1,15829,1
5281,24_1,24,1,15910,1
5282,24_1,24,1,16029,1
5283,24_1,24,1,16128,1
5284,24_1,24,1,16282,1
5285,24_1,24,1,16432,1
5286,24_1,24,1,16620,1
5287,24_1,24,1,16734,1
5288,24_1,24,1,16936,1
5289,24_1,24,1,17105,1
5290,24_1,24,1,17289,1
5291,24_1,24,1,17653,1
5292,24_1,24,1,17826,1
5293,24_1,24,1,17971,1
5294,24_1,24,1,18177,1
5295,24_1,24,1,18432,1
5296,24_1,24,1,18600,1
5297,24_1,24,1,18797,1
5298,24_1,24,1,19064,1
5299,24_1,24,1,19202,1
5300,24_1,24,1,19250,1
5301,24_1,24,1,19396,1
5302,24_1,24,1,19802,1
5303,24_1,24,1,19943,1
5304,24_1,24,1,20125,1
5305,24_1,24,1,20400,1
5306,24_1,24,1,20554,1
5307,24_1,24,1,20705,1
5308,24_1,24,1,20938,1
5309,24_1,24,1,21113,1
5310,24_1,24,1,21191,1
5311,24_1,24,1,21400,1
5312,24_1,24,1,26835,1
5313,24_1,24,1,26942,1
5314,24_1,24,1,27310,1
5315,24_1,24,1,27457,1
5316,24_1,24,1,27587,1
5317,24_1,24,1,28142,1
5318,24_1,24,1,28307,1
5319,24_1,24,1,28591,1
5320,24_1,24,1,28706,1
5321,24_1,24,1,29162,1
5322,24_1,24,1,29248,1
5323,24_1,24,1,29387,1
5324,24_1,24,1,29498,1
5325,24_1,24,1,30082,1
5326,24_1,24,1,30184,1
5327,24_1,24,1,30300,1
5328,24_1,24,1,30590,1
5329,24_1,24,1,30726,1
5330,24_1,24,1,30911,1
5331,24_1,24,1,31052,1
5332,24_1,24,1,31169,1
5333,24_1,24,1,31408,1
5334,24_1,24,1,32287,1
5335,24_1,24,1,32393,1
5336,24_1,24,1,32772,1
5337,24_1,24,1,32938,1
5338,24_1,24,1,33252,1
5339,24_1,24,1,33357,1
5340,24_1,24,1,33570,1
5341,24_1,24,1,33748,1
5342,24_1,24,1,34121,1
5343,24_1,24,1,34237,1
5344,24_1,24,1,34379,1
5345,24_1,24,1,34677,1
5346,24_1,24,1,34986,1
5347,24_1,24,1,35131,1
5348,24_1,24,1,35249,1
5349,24_1,24,1,35467,1
5350,24_1,24,1,35839,1
5351,24_1,24,1,36380,1
5352,24_1,24,1,36541,1
5353,24_1,24,1,36646,1
5354,24_1,24,1,36798,1
5355,24_1,24,1,36842,1
5356,24_1,24,1,37077,1
5357,24_1,24,1,37273,1
5358,24_1,24,1,37516,1
5359,24_1,24,1,37704,1
5360,24_1,24,1,38251,1
5361,24_1,24,1,38289,1
5362,24_1,24,1,38476,1
5363,24_1,24,1,38701,1
5364,24_1,24,1,38933,1
5365,24_1,24,1,39049,1
5366,24_1,24,1,39109,1
5367,24_2,24,2,-36,1
5368,24_2,24,2,422,1
5369,24_2,24,2,705,1
5370,24_2,24,2,990,1
5371,24_2,24,2,1431,1
5372,24_2,24,2,2265,1
5373,24_2,24,2,2372,1
5374,24_2,24,2,2667,1
5375,24_2,24,2,2735,1
5376,24_2,24,2,3169,1
5377,24_2,24,2,3630,1
5378,24_2,24,2,4186,1
5379,24_2,24,2,4430,1
5380,24_2,24,2,4512,1
5381,24_2,24,2,5140,1
5382,24_2,24,2,5514,1
5383,24_2,24,2,6292,1
5384,24_2,24,2,6531,1
5385,24_2,24,2,6843,1
5386,24_2,24,2,7421,1
5387,24_2,24,2,7825,1
5388,24_2,24,2,8302,1
5389,24_2,24,2,8491,1
5390,24_2,24,2,8842,1
5391,24_2,24,2,9025,1
5392,24_2,24,2,9140,1
5393,24_2,24,2,9566,1
5394,24_2,24,2,9842,1
5395,24_2,24,2,10084,1
5396,24_2,24,2,10321,1
5397,24_2,24,2,10550,1
5398,24_2,24,2,10900,1
5399,24_2,24,2,11131,1
5400,24_2,24,2,11268,1
5401,24_2,24,2,11406,1
5402,24_2,24,2,11599,1
5403,24_2,24,2,11702,1
5404,24_2,24,2,11891,1
5405,24_2,24,2,12227,1
5406,24_2,24,2,12501,1
5407,24_2,24,2,12936,1
5408,24_2,24,2,13141,1
5409,24_2,24,2,13643,1
5410,24_2,24,2,13879,1
5411,24_2,24,2,14331,1
5412,24_2,24,2,14626,1
5413,24_2,24,2,14939,1
5414,24_2,24,2,15262,1
5415,24_2,24,2,15451,1
5416,24_2,24,2,17579,1
5417,24_2,24,2,18046,1
5418,24_2,24,2,18406,1
5419,24_2,24,2,18676,1
5420,24_2,24,2,19086,1
5421,24_2,24,2,19440,1
5422,24_2,24,2,19769,1
5423,24_2,24,2,20044,1
5424,24_2,24,2,21573,1
5425,24_2,24,2,21745,1
5426,24_2,24,2,21868,1
5427,24_2,24,2,23227,1
5428,24_2,24,2,23553,1
5429,24_2,24,2,23931,1
5430,24_2,24,2,24116,1
5431,24_2,24,2,24524,1
5432,24_2,24,2,24864,1
5433,24_2,24,2,25340,1
5434,24_2,24,2,25779,1
5435,24_2,24,2,26803,1
5436,24_2,24,2,27189,1
5437,24_2,24,2,29110,1
5438,24_2,24,2,29342,1
5439,24_2,24,2,29927,1
5440,24_2,24,2,30094,1
5441,24_2,24,2,31186,1
5442,24_2,24,2,31485,1
5443,24_2,24,2,34509,1
5444,24_2,24,2,38353,1
5445,24_2,24,2,38576,1
5446,24_2,24,2,39501,1
5447,24_2,24,2,39932,1
5448,24_2,24,2,40793,1
5449,24_2,24,2,41173,1
5450,24_2,24,2,41339,1
5451,24_2,24,2,41552,1
5452,24_2,24,2,42032,1
5453,24_2,24,2,42158,1
5454,24_2,24,2,42466,1
5455,24_2,24,2,42697,1
5456,24_2,24,2,42909,1
5457,24_2,24,2,43065,1
5458,24_2,24,2,43382,1
5459,24_2,24,2,43666,1
5460,24_2,24,2,44061,1
5461,24_2,24,2,44191,1
5462,24_2,24,2,44334,1
5463,24_2,24,2,44496,1
5464,24_2,24,2,44793,1
5465,24_2,24,2,45121,1
5466,24_2,24,2,45294,1
5467,24_2,24,2,45667,1
5468,24_2,24,2,45896,1
5469,24_2,24,2,46211,1
5470,24_2,24,2,46463,1
5471,24_2,24,2,46585,1
5472,24_2,24,2,46780,1
5473,24_2,24,2,47237,1
5474,24_2,24,2,47520,1
5475,24_2,24,2,47817,1
5476,24_2,24,2,48176,1
5477,24_2,24,2,48277,1
5478,24_2,24,2,48478,1
5479,24_2,24,2,48659,1
5480,24_2,24,2,48760,1
5481,24_2,24,2,48915,1
5482,24_2,24,2,49069,1
5483,24_2,24,2,49187,1
5484,24_2,24,2,49311,1
5485,24_2,24,2,49478,1
5486,24_2,24,2,49648,1
5487,24_2,24,2,49884,1
5488,24_2,24,2,50055,1
5489,24_2,24,2,50198,1
5490,24_2,24,2,50268,1
5491,24_2,24,2,50332,1
5492,24_2,24,2,50403,1
5493,24_2,24,2,50471,1
5494,24_2,24,2,50559,1
5495,24_2,24,2,50674,1
5496,24_2,24,2,50751,1
5497,24_3,24,3,-141,1
5498,24_3,24,3,313,1
5499,24_3,24,3,1078,1
5500,24_3,24,3,1789,1
5501,24_3,24,3,2242,1
5502,24_3,24,3,2789,1
5503,24_3,24,3,3309,1
5504,24_3,24,3,4739,1
5505,24_3,24,3,5202,1
5506,24_3,24,3,7046,1
5507,24_3,24,3,7588,1
5508,24_3,24,3,7716,1
5509,24_3,24,3,9500,1
5510,24_3,24,3,9702,1
5511,24_3,24,3,10501,1
5512,24_3,24,3,10709,1
5513,24_3,24,3,11358,1
5514,24_3,24,3,12311,1
5515,24_3,24,3,12634,1
5516,24_3,24,3,13329,1
5517,24_3,24,3,14066,1
5518,24_3,24,3,15365,1
5519,24_3,24,3,19858,1
5520,24_3,24,3,20496,1
5521,24_3,24,3,22160,1
5522,24_3,24,3,23066,1
5523,24_3,24,3,24231,1
5524,24_3,24,3,25281,1
5525,24_3,24,3,26580,1
5526,24_3,24,3,28183,1
5527,24_3,24,3,29148,1
5528,24_3,24,3,30836,1
5529,24_3,24,3,32519,1
5530,24_3,24,3,33709,1
5531,24_3,24,3,34992,1
5532,24_3,24,3,36724,1
5533,24_3,24,3,37941,1
5534,24_3,24,3,39595,1
5535,24_3,24,3,40900,1
5536,25_1,25,1,1935,1
5537,25_1,25,1,2094,1
5538,25_1,25,1,2408,1
5539,25_1,25,1,3982,1
5540,25_1,25,1,4184,1
5541,25_1,25,1,7408,1
5542,25_1,25,1,9895,1
5543,25_1,25,1,10447,1
5544,25_1,25,1,10975,1
5545,25_1,25,1,11812,1
5546,25_1,25,1,12044,1
5547,25_1,25,1,12981,1
5548,25_1,25,1,13181,1
5549,25_1,25,1,15582,1
5550,25_1,25,1,15973,1
5551,25_1,25,1,16170,1
5552,25_1,25,1,16516,1
5553,25_1,25,1,16896,1
5554,25_1,25,1,18301,1
5555,25_1,25,1,18487,1
5556,25_1,25,1,19336,1
5557,25_1,25,1,19790,1
5558,25_1,25,1,20156,1
5559,25_1,25,1,21980,1
5560,25_1,25,1,22346,1
5561,25_1,25,1,23908,1
5562,25_1,25,1,24045,1
5563,25_1,25,1,24212,1
5564,25_1,25,1,24618,1
5565,25_1,25,1,25172,1
