,Name,Session Number,Person Number,Start Frame
2068,11_1,11,1,1923
2069,11_1,11,1,2666
2070,11_1,11,1,2937
2071,11_1,11,1,3911
2072,11_1,11,1,5592
2073,11_1,11,1,5836
2074,11_1,11,1,6182
2075,11_1,11,1,6787
2076,11_1,11,1,7701
2077,11_1,11,1,8186
2078,11_1,11,1,8801
2079,11_1,11,1,9329
2080,11_1,11,1,9590
2081,11_1,11,1,10114
2082,11_1,11,1,10445
2083,11_1,11,1,10717
2084,11_1,11,1,11134
2085,11_1,11,1,11289
2086,11_1,11,1,12046
2087,11_1,11,1,13365
2088,11_1,11,1,14151
2089,11_1,11,1,14546
2090,11_1,11,1,14924
2091,11_1,11,1,16306
2092,11_1,11,1,16837
2093,11_1,11,1,17027
2094,11_1,11,1,17235
2095,11_1,11,1,17586
2096,11_1,11,1,17888
2097,11_1,11,1,18003
2098,11_1,11,1,18149
2099,11_1,11,1,18335
2100,11_1,11,1,18493
2101,11_1,11,1,19239
2102,11_1,11,1,19569
2103,11_1,11,1,19673
2104,11_1,11,1,19916
2105,11_1,11,1,20296
2106,11_1,11,1,20401
2107,11_1,11,1,20602
2108,11_1,11,1,20918
2109,11_1,11,1,22469
2110,11_1,11,1,22587
2111,11_1,11,1,24678
2112,11_1,11,1,25102
2113,11_1,11,1,25352
2114,11_1,11,1,25653
2115,11_1,11,1,25708
2116,11_1,11,1,28246
2117,11_1,11,1,28378
2118,11_1,11,1,28529
2119,11_1,11,1,29049
2120,11_1,11,1,29230
2121,11_1,11,1,29305
2122,11_1,11,1,29579
2123,11_1,11,1,31263
2124,11_1,11,1,31929
2125,11_1,11,1,32434
2126,11_1,11,1,32710
2127,11_1,11,1,33097
2128,11_1,11,1,34195
2129,11_1,11,1,34298
2130,11_1,11,1,34843
2131,11_1,11,1,35145
2132,11_1,11,1,35298
2133,11_1,11,1,35781
2134,11_1,11,1,36159
2135,11_1,11,1,37405
2136,11_1,11,1,38410
2137,11_1,11,1,38497
2138,11_1,11,1,38965
2139,11_1,11,1,39264
2140,11_1,11,1,39445
2141,11_1,11,1,40122
2142,11_1,11,1,40441
2143,11_1,11,1,40998
2144,11_1,11,1,41639
2145,11_1,11,1,41886
2146,11_1,11,1,45316
2147,11_1,11,1,45616
2148,11_1,11,1,47681
2149,11_1,11,1,50920
2150,11_2,11,2,-98
2151,11_2,11,2,400
2152,11_2,11,2,1027
2153,11_2,11,2,1668
2154,11_2,11,2,1972
2155,11_2,11,2,2528
2156,11_2,11,2,3443
2157,11_2,11,2,3764
2158,11_2,11,2,4497
2159,11_2,11,2,4756
2160,11_2,11,2,5484
2161,11_2,11,2,6541
2162,11_2,11,2,7220
2163,11_2,11,2,8084
2164,11_2,11,2,9598
2165,11_2,11,2,9938
2166,11_2,11,2,10597
2167,11_2,11,2,11198
2168,11_2,11,2,12048
2169,11_2,11,2,12243
2170,11_2,11,2,13138
2171,11_2,11,2,13374
2172,11_2,11,2,13842
2173,11_2,11,2,14777
2174,11_2,11,2,14903
2175,11_2,11,2,15346
2176,11_2,11,2,15482
2177,11_2,11,2,15627
2178,11_2,11,2,17134
2179,11_2,11,2,17991
2180,11_2,11,2,20262
2181,11_2,11,2,20505
2182,11_2,11,2,21349
2183,11_2,11,2,22020
2184,11_2,11,2,27399
2185,11_2,11,2,28310
2186,11_2,11,2,28595
2187,11_2,11,2,28792
2188,11_2,11,2,30224
2189,11_2,11,2,31054
2190,11_2,11,2,31569
2191,11_2,11,2,31728
2192,11_2,11,2,33292
2193,11_2,11,2,33413
2194,11_2,11,2,33547
2195,11_2,11,2,33681
2196,11_2,11,2,33846
2197,11_2,11,2,33994
2198,11_2,11,2,34607
2199,11_2,11,2,34821
2200,11_2,11,2,34911
2201,11_2,11,2,36014
2202,11_2,11,2,36812
2203,11_2,11,2,36993
2204,11_2,11,2,37164
2205,11_2,11,2,37252
2206,11_2,11,2,37352
2207,11_2,11,2,37436
2208,11_2,11,2,37619
2209,11_2,11,2,37874
2210,11_2,11,2,38254
2211,11_2,11,2,38440
2212,11_2,11,2,38667
2213,11_2,11,2,38755
2214,11_2,11,2,41258
2215,11_2,11,2,41751
2216,11_2,11,2,45486
2217,11_2,11,2,45671
2218,11_2,11,2,46767
2219,11_2,11,2,47607
2220,11_2,11,2,47819
2221,11_2,11,2,48053
2222,11_3,11,3,-166
2223,11_3,11,3,17
2224,11_3,11,3,225
2225,11_3,11,3,365
2226,11_3,11,3,523
2227,11_3,11,3,942
2228,11_3,11,3,1899
2229,11_3,11,3,2180
2230,11_3,11,3,2634
2231,11_3,11,3,2878
2232,11_3,11,3,3284
2233,11_3,11,3,3473
2234,11_3,11,3,3884
2235,11_3,11,3,4646
2236,11_3,11,3,4844
2237,11_3,11,3,5016
2238,11_3,11,3,5519
2239,11_3,11,3,6006
2240,11_3,11,3,6540
2241,11_3,11,3,7117
2242,11_3,11,3,7953
2243,11_3,11,3,8570
2244,11_3,11,3,9198
2245,11_3,11,3,9583
2246,11_3,11,3,9687
2247,11_3,11,3,9992
2248,11_3,11,3,10881
2249,11_3,11,3,11331
2250,11_3,11,3,11689
2251,11_3,11,3,11995
2252,11_3,11,3,12485
2253,11_3,11,3,13042
2254,11_3,11,3,13462
2255,11_3,11,3,13814
2256,11_3,11,3,14252
2257,11_3,11,3,16560
2258,11_3,11,3,17255
2259,11_3,11,3,17872
2260,11_3,11,3,17926
2261,11_3,11,3,18629
2262,11_3,11,3,19361
2263,11_3,11,3,19821
2264,11_3,11,3,20228
2265,11_3,11,3,20604
2266,11_3,11,3,21120
2267,11_3,11,3,21465
2268,11_3,11,3,24173
2269,11_3,11,3,24388
2270,11_3,11,3,24848
2271,11_3,11,3,25334
2272,11_3,11,3,25788
2273,11_3,11,3,26360
2274,11_3,11,3,26795
2275,11_3,11,3,27490
2276,11_3,11,3,27593
2277,11_3,11,3,27767
2278,11_3,11,3,27892
2279,11_3,11,3,28220
2280,11_3,11,3,28395
2281,11_3,11,3,28984
2282,11_3,11,3,29266
2283,11_3,11,3,29459
2284,11_3,11,3,29713
2285,11_3,11,3,29854
2286,11_3,11,3,30031
2287,11_3,11,3,30285
2288,11_3,11,3,30521
2289,11_3,11,3,30943
2290,11_3,11,3,31853
2291,11_3,11,3,32914
2292,11_3,11,3,33060
2293,11_3,11,3,33739
2294,11_3,11,3,34911
2295,11_3,11,3,35584
2296,11_3,11,3,36158
2297,11_3,11,3,36836
2298,11_3,11,3,37419
2299,12_1,12,1,1501
2300,12_1,12,1,4518
2301,12_1,12,1,5359
2302,12_1,12,1,7996
2303,12_1,12,1,10193
2304,12_1,12,1,11945
2305,12_1,12,1,15926
2306,12_1,12,1,20830
2307,12_1,12,1,22076
2308,12_1,12,1,24253
2309,12_1,12,1,25811
2310,12_1,12,1,30963
2311,12_1,12,1,36418
2312,12_1,12,1,37811
2313,12_1,12,1,38141
2314,12_1,12,1,40144
2315,12_1,12,1,43161
2316,12_1,12,1,44898
2317,12_1,12,1,46664
2318,12_1,12,1,50316
2319,12_1,12,1,50698
2320,12_2,12,2,-101
2321,12_2,12,2,984
2322,12_2,12,2,1158
2323,12_2,12,2,1296
2324,12_2,12,2,1561
2325,12_2,12,2,3407
2326,12_2,12,2,3797
2327,12_2,12,2,4061
2328,12_2,12,2,4541
2329,12_2,12,2,4661
2330,12_2,12,2,4904
2331,12_2,12,2,5758
2332,12_2,12,2,5981
2333,12_2,12,2,6775
2334,12_2,12,2,7390
2335,12_2,12,2,7538
2336,12_2,12,2,7774
2337,12_2,12,2,8589
2338,12_2,12,2,8781
2339,12_2,12,2,8888
2340,12_2,12,2,9470
2341,12_2,12,2,9672
2342,12_2,12,2,10008
2343,12_2,12,2,10213
2344,12_2,12,2,10430
2345,12_2,12,2,10727
2346,12_2,12,2,10834
2347,12_2,12,2,11000
2348,12_2,12,2,11754
2349,12_2,12,2,12192
2350,12_2,12,2,13448
2351,12_2,12,2,14162
2352,12_2,12,2,14940
2353,12_2,12,2,15942
2354,12_2,12,2,16836
2355,12_2,12,2,17485
2356,12_2,12,2,17760
2357,12_2,12,2,17866
2358,12_2,12,2,18012
2359,12_2,12,2,23106
2360,12_2,12,2,23240
2361,12_2,12,2,23344
2362,12_2,12,2,23451
2363,12_2,12,2,23768
2364,12_2,12,2,24943
2365,12_2,12,2,25234
2366,12_2,12,2,25811
2367,12_2,12,2,26469
2368,12_2,12,2,29040
2369,12_2,12,2,29261
2370,12_2,12,2,29477
2371,12_2,12,2,29582
2372,12_2,12,2,29911
2373,12_2,12,2,30075
2374,12_2,12,2,30248
2375,12_2,12,2,30346
2376,12_2,12,2,30566
2377,12_2,12,2,31348
2378,12_2,12,2,31574
2379,12_2,12,2,32482
2380,12_2,12,2,32688
2381,12_2,12,2,33401
2382,12_2,12,2,34946
2383,12_2,12,2,35962
2384,12_2,12,2,37027
2385,12_2,12,2,37947
2386,12_2,12,2,38521
2387,12_2,12,2,38658
2388,12_2,12,2,39010
2389,12_2,12,2,39221
2390,12_2,12,2,40340
2391,12_2,12,2,40489
2392,12_2,12,2,42502
2393,12_2,12,2,42704
2394,12_2,12,2,43205
2395,12_2,12,2,44022
2396,12_2,12,2,44296
2397,12_2,12,2,44416
2398,12_2,12,2,44873
2399,12_2,12,2,46273
2400,12_2,12,2,46578
2401,12_2,12,2,47864
2402,12_2,12,2,48253
2403,12_2,12,2,48417
2404,12_2,12,2,48670
2405,12_2,12,2,49211
2406,12_2,12,2,49331
2407,12_2,12,2,49669
2408,12_2,12,2,49842
2409,12_2,12,2,49955
2410,12_2,12,2,50220
2411,12_2,12,2,52516
2412,12_2,12,2,52619
2413,12_2,12,2,52670
2414,12_2,12,2,52951
2415,12_2,12,2,53618
2416,12_2,12,2,53750
2417,12_2,12,2,54581
2418,12_2,12,2,54771
2419,12_2,12,2,54883
2420,12_2,12,2,54947
2421,12_2,12,2,55087
2422,12_2,12,2,55612
2423,12_2,12,2,55874
2424,12_2,12,2,56155
2425,12_2,12,2,56318
2426,12_2,12,2,56400
2427,12_2,12,2,56610
2428,12_3,12,3,2821
2429,12_3,12,3,3222
2430,12_3,12,3,3749
2431,12_3,12,3,4182
2432,12_3,12,3,4552
2433,12_3,12,3,5082
2434,12_3,12,3,5526
2435,12_3,12,3,5790
2436,12_3,12,3,6052
2437,12_3,12,3,6755
2438,12_3,12,3,6934
2439,12_3,12,3,7010
2440,12_3,12,3,8056
2441,12_3,12,3,9074
2442,12_3,12,3,9454
2443,12_3,12,3,10469
2444,12_3,12,3,11328
2445,12_3,12,3,12134
2446,12_3,12,3,15073
2447,12_3,12,3,15432
2448,12_3,12,3,17377
2449,12_3,12,3,18301
2450,12_3,12,3,19155
2451,13_1,13,1,3789
2452,13_1,13,1,10071
2453,13_1,13,1,11519
2454,13_1,13,1,11749
2455,13_1,13,1,12023
2456,13_1,13,1,12493
2457,13_1,13,1,13954
2458,13_1,13,1,14256
2459,13_1,13,1,16187
2460,13_1,13,1,16740
2461,13_1,13,1,19170
2462,13_1,13,1,19928
2463,13_1,13,1,22277
2464,13_1,13,1,23476
2465,13_1,13,1,25668
2466,13_1,13,1,28581
2467,13_1,13,1,32953
2468,13_1,13,1,33109
2469,13_1,13,1,35796
2470,13_1,13,1,40626
2471,13_1,13,1,43830
2472,13_1,13,1,45195
2473,13_1,13,1,53125
2474,13_1,13,1,57111
2475,13_1,13,1,57260
2476,13_1,13,1,60282
2477,13_1,13,1,63909
2478,13_1,13,1,65252
2479,13_1,13,1,66731
2480,13_1,13,1,68626
2481,13_1,13,1,71343
2482,13_1,13,1,72763
2483,13_1,13,1,75157
2484,13_1,13,1,77712
2485,13_1,13,1,77923
2486,13_1,13,1,81400
2487,13_1,13,1,81914
2488,13_1,13,1,83327
2489,13_1,13,1,83452
2490,13_1,13,1,83605
2491,13_1,13,1,83781
2492,13_1,13,1,85463
2493,13_1,13,1,85813
2494,13_1,13,1,86051
2495,13_1,13,1,90194
2496,13_1,13,1,92698
2497,13_1,13,1,92783
2498,13_2,13,2,-161
2499,13_2,13,2,98
2500,13_2,13,2,157
2501,13_2,13,2,223
2502,13_2,13,2,1551
2503,13_2,13,2,1881
2504,13_2,13,2,1995
2505,13_2,13,2,2218
2506,13_2,13,2,2542
2507,13_2,13,2,3410
2508,13_2,13,2,3562
2509,13_2,13,2,3867
2510,13_2,13,2,3973
2511,13_2,13,2,4063
2512,13_2,13,2,4257
2513,13_2,13,2,4613
2514,13_2,13,2,4877
2515,13_2,13,2,5091
2516,13_2,13,2,5189
2517,13_2,13,2,5483
2518,13_2,13,2,5680
2519,13_2,13,2,5792
2520,13_2,13,2,5948
2521,13_2,13,2,6207
2522,13_2,13,2,6296
2523,13_2,13,2,6597
2524,13_2,13,2,6659
2525,13_2,13,2,7146
2526,13_2,13,2,7400
2527,13_2,13,2,8029
2528,13_2,13,2,8282
2529,13_2,13,2,8345
2530,13_2,13,2,8402
2531,13_2,13,2,9457
2532,13_2,13,2,9638
2533,13_2,13,2,9839
2534,13_2,13,2,10601
2535,13_2,13,2,10678
2536,13_2,13,2,10829
2537,13_2,13,2,11030
2538,13_2,13,2,11140
2539,13_2,13,2,11281
2540,13_2,13,2,11496
2541,13_2,13,2,11937
2542,13_2,13,2,12179
2543,13_2,13,2,12312
2544,13_2,13,2,12398
2545,13_2,13,2,12479
2546,13_2,13,2,12791
2547,13_2,13,2,12956
2548,13_2,13,2,13232
2549,13_2,13,2,13392
2550,13_2,13,2,13751
2551,13_2,13,2,13834
2552,13_2,13,2,14064
2553,13_2,13,2,14238
2554,13_2,13,2,14318
2555,13_2,13,2,14460
2556,13_2,13,2,14889
2557,13_2,13,2,15027
2558,13_2,13,2,15122
2559,13_2,13,2,15336
2560,13_2,13,2,15420
2561,13_2,13,2,15779
2562,13_2,13,2,15845
2563,13_2,13,2,16092
2564,13_2,13,2,16418
2565,13_2,13,2,16528
2566,13_2,13,2,16711
2567,13_2,13,2,16859
2568,13_2,13,2,17231
2569,13_2,13,2,17431
2570,13_2,13,2,17627
2571,13_2,13,2,18136
2572,13_2,13,2,18231
2573,13_2,13,2,18352
2574,13_2,13,2,18517
2575,13_2,13,2,18671
2576,13_2,13,2,19131
2577,13_2,13,2,19204
2578,13_2,13,2,19393
2579,13_2,13,2,19481
2580,13_2,13,2,19670
2581,13_2,13,2,19779
2582,13_2,13,2,19971
2583,13_2,13,2,20240
2584,13_2,13,2,20330
2585,13_2,13,2,20851
2586,13_2,13,2,20992
2587,13_2,13,2,21067
2588,13_2,13,2,21159
2589,13_2,13,2,21353
2590,13_2,13,2,21504
2591,13_2,13,2,21787
2592,13_2,13,2,22075
2593,13_2,13,2,22272
2594,13_2,13,2,22559
2595,13_2,13,2,22817
2596,13_2,13,2,22889
2597,13_2,13,2,23220
2598,13_2,13,2,23492
2599,13_2,13,2,23641
2600,13_2,13,2,23859
2601,13_2,13,2,24012
2602,13_2,13,2,24242
2603,13_2,13,2,24578
2604,13_2,13,2,24922
2605,13_2,13,2,25158
2606,13_2,13,2,25399
2607,13_2,13,2,25680
2608,13_2,13,2,26042
2609,13_2,13,2,26322
2610,13_2,13,2,26422
2611,13_2,13,2,26935
2612,13_2,13,2,27130
2613,13_2,13,2,27320
2614,13_2,13,2,27438
2615,13_2,13,2,27637
2616,13_2,13,2,27847
2617,13_2,13,2,27970
2618,13_2,13,2,28160
2619,13_2,13,2,28266
2620,13_2,13,2,28462
2621,13_2,13,2,28609
2622,13_2,13,2,29369
2623,13_2,13,2,30014
2624,13_2,13,2,30109
2625,13_2,13,2,30384
2626,13_2,13,2,30501
2627,13_2,13,2,30695
2628,13_2,13,2,30902
2629,13_2,13,2,31119
2630,13_2,13,2,31343
2631,13_2,13,2,31464
2632,13_2,13,2,31525
2633,13_2,13,2,31610
2634,13_2,13,2,32017
2635,13_2,13,2,32240
2636,13_2,13,2,32375
2637,13_2,13,2,32624
2638,13_2,13,2,32809
2639,13_2,13,2,33000
2640,13_2,13,2,33105
2641,13_2,13,2,33239
2642,13_2,13,2,33278
2643,13_2,13,2,33363
2644,13_2,13,2,33604
2645,13_2,13,2,33982
2646,13_2,13,2,34126
2647,13_2,13,2,34203
2648,13_2,13,2,34288
2649,13_2,13,2,34377
2650,13_2,13,2,34517
2651,13_2,13,2,34901
2652,13_2,13,2,35016
2653,13_2,13,2,35198
2654,13_2,13,2,35305
2655,13_2,13,2,35440
2656,13_2,13,2,35601
2657,13_2,13,2,35814
2658,13_2,13,2,35891
2659,13_2,13,2,36017
2660,13_2,13,2,36111
2661,13_2,13,2,36249
2662,13_2,13,2,36565
2663,13_2,13,2,36639
2664,13_2,13,2,36786
2665,13_2,13,2,36890
2666,13_2,13,2,37096
2667,13_2,13,2,37354
2668,13_2,13,2,37655
2669,13_2,13,2,37952
2670,13_2,13,2,38166
2671,13_2,13,2,38237
2672,13_2,13,2,38410
2673,13_2,13,2,38562
2674,13_2,13,2,38641
2675,13_2,13,2,38785
2676,13_2,13,2,38866
2677,13_2,13,2,39088
2678,13_2,13,2,39321
2679,13_2,13,2,39545
2680,13_2,13,2,39705
2681,13_2,13,2,40053
2682,13_2,13,2,40197
2683,13_2,13,2,40307
2684,13_2,13,2,40437
2685,13_2,13,2,40518
2686,13_2,13,2,40584
2687,13_2,13,2,40726
2688,13_2,13,2,40784
2689,13_2,13,2,41083
2690,13_2,13,2,41337
2691,13_2,13,2,42351
2692,13_2,13,2,42441
2693,13_2,13,2,42523
2694,13_2,13,2,42675
2695,13_2,13,2,42781
2696,13_2,13,2,42947
2697,13_2,13,2,43048
2698,13_2,13,2,43180
2699,13_2,13,2,43409
2700,13_2,13,2,43493
2701,13_2,13,2,43757
2702,13_2,13,2,44137
2703,13_2,13,2,44181
2704,13_2,13,2,44364
2705,13_2,13,2,44925
2706,13_2,13,2,45169
2707,13_2,13,2,45343
2708,13_2,13,2,45464
2709,13_2,13,2,45769
2710,13_2,13,2,45858
2711,13_2,13,2,46101
2712,13_2,13,2,46299
2713,13_2,13,2,46393
2714,13_2,13,2,46460
2715,13_2,13,2,46567
2716,13_2,13,2,46639
2717,13_2,13,2,46743
2718,13_2,13,2,46855
2719,13_2,13,2,46936
2720,13_2,13,2,47040
2721,13_2,13,2,47269
2722,13_2,13,2,47487
2723,13_2,13,2,48011
2724,13_2,13,2,48226
2725,13_2,13,2,48502
2726,13_2,13,2,48648
2727,13_2,13,2,48779
2728,13_2,13,2,48919
2729,13_2,13,2,49058
2730,13_2,13,2,50687
2731,13_2,13,2,50902
2732,13_2,13,2,51027
2733,13_2,13,2,51148
2734,13_2,13,2,51425
2735,13_2,13,2,51675
2736,13_2,13,2,51936
2737,13_2,13,2,52013
2738,13_2,13,2,52212
2739,13_2,13,2,52312
2740,13_2,13,2,52491
2741,13_2,13,2,52750
2742,13_2,13,2,53078
2743,13_2,13,2,53203
2744,13_2,13,2,53281
2745,13_2,13,2,53590
2746,13_2,13,2,54034
2747,13_2,13,2,54356
2748,13_2,13,2,54464
2749,13_2,13,2,54572
2750,13_2,13,2,54672
2751,13_2,13,2,54770
2752,13_2,13,2,55207
2753,13_2,13,2,55283
2754,13_2,13,2,55378
2755,13_2,13,2,55478
2756,13_2,13,2,55683
2757,13_2,13,2,55934
2758,13_2,13,2,56330
2759,13_2,13,2,56442
2760,13_2,13,2,56751
2761,13_2,13,2,56940
2762,13_2,13,2,57011
2763,13_2,13,2,57123
2764,13_2,13,2,57207
2765,13_2,13,2,57339
2766,13_2,13,2,57623
2767,13_2,13,2,58153
2768,13_2,13,2,58483
2769,13_2,13,2,58901
2770,13_2,13,2,59123
2771,13_2,13,2,59391
2772,13_2,13,2,59557
2773,13_2,13,2,59793
2774,13_2,13,2,59865
2775,13_2,13,2,59984
2776,13_2,13,2,60130
2777,13_2,13,2,60510
2778,13_2,13,2,60625
2779,13_2,13,2,61644
2780,13_2,13,2,61927
2781,13_2,13,2,62244
2782,13_2,13,2,62636
2783,13_2,13,2,62718
2784,13_2,13,2,62946
2785,13_2,13,2,63308
2786,13_2,13,2,63457
2787,13_2,13,2,63608
2788,13_2,13,2,63712
2789,13_2,13,2,63932
2790,13_2,13,2,64127
2791,13_2,13,2,64433
2792,13_2,13,2,64519
2793,13_2,13,2,64868
2794,13_2,13,2,65498
2795,13_2,13,2,65757
2796,13_2,13,2,65824
2797,13_2,13,2,66000
2798,13_2,13,2,66170
2799,13_2,13,2,66311
2800,13_2,13,2,66560
2801,13_2,13,2,66685
2802,13_2,13,2,66922
2803,13_2,13,2,67151
2804,13_2,13,2,67757
2805,13_2,13,2,67978
2806,13_2,13,2,68245
2807,13_2,13,2,68714
2808,13_2,13,2,68794
2809,13_2,13,2,69248
2810,13_2,13,2,69373
2811,13_2,13,2,69471
2812,13_2,13,2,69633
2813,13_2,13,2,69843
2814,13_2,13,2,69973
2815,13_2,13,2,70051
2816,13_2,13,2,70098
2817,13_2,13,2,70269
2818,13_2,13,2,70337
2819,13_2,13,2,70518
2820,13_2,13,2,71184
2821,13_2,13,2,71453
2822,13_2,13,2,72161
2823,13_2,13,2,72793
2824,13_2,13,2,72897
2825,13_2,13,2,73541
2826,13_2,13,2,73847
2827,13_2,13,2,74447
2828,13_2,13,2,74681
2829,13_2,13,2,75185
2830,13_2,13,2,76625
2831,13_2,13,2,76767
2832,13_2,13,2,76960
2833,13_2,13,2,77390
2834,13_2,13,2,77598
2835,13_2,13,2,77706
2836,13_2,13,2,78500
2837,13_2,13,2,78736
2838,13_2,13,2,78926
2839,13_2,13,2,79043
2840,13_2,13,2,79203
2841,13_2,13,2,79284
2842,13_2,13,2,79350
2843,13_2,13,2,79441
2844,13_2,13,2,80015
2845,13_2,13,2,80534
2846,13_2,13,2,80651
2847,13_2,13,2,80915
2848,13_2,13,2,81149
2849,13_2,13,2,81406
2850,13_2,13,2,81624
2851,13_2,13,2,81684
2852,13_2,13,2,81742
2853,13_2,13,2,81913
2854,13_2,13,2,82106
2855,13_2,13,2,82230
2856,13_2,13,2,82295
2857,13_2,13,2,82819
2858,13_2,13,2,82936
2859,13_2,13,2,83100
2860,13_2,13,2,83202
2861,13_2,13,2,83336
2862,13_2,13,2,83538
2863,13_2,13,2,83677
2864,13_2,13,2,83878
2865,13_2,13,2,83993
2866,13_2,13,2,84243
2867,13_2,13,2,84400
2868,13_2,13,2,84709
2869,13_2,13,2,84822
2870,13_2,13,2,85168
2871,13_2,13,2,85409
2872,13_2,13,2,85520
2873,13_2,13,2,85582
2874,13_2,13,2,85640
2875,13_2,13,2,85757
2876,13_2,13,2,85860
2877,13_2,13,2,85903
2878,13_2,13,2,86066
2879,13_2,13,2,86165
2880,13_2,13,2,87123
2881,13_2,13,2,87732
2882,13_2,13,2,88736
2883,13_2,13,2,88840
2884,13_2,13,2,89076
2885,13_2,13,2,89212
2886,13_2,13,2,89296
2887,13_2,13,2,89452
2888,13_2,13,2,89552
2889,13_2,13,2,89753
2890,13_2,13,2,90055
2891,13_2,13,2,90208
2892,13_2,13,2,90826
2893,13_2,13,2,90992
2894,13_3,13,3,113
2895,13_3,13,3,314
2896,13_3,13,3,575
2897,13_3,13,3,830
2898,13_3,13,3,1305
2899,13_3,13,3,1427
2900,13_3,13,3,1695
2901,13_3,13,3,2001
2902,13_3,13,3,2224
2903,13_3,13,3,2481
2904,13_3,13,3,2779
2905,13_3,13,3,2869
2906,13_3,13,3,3016
2907,13_3,13,3,3231
2908,13_3,13,3,3349
2909,13_3,13,3,3817
2910,13_3,13,3,4014
2911,13_3,13,3,4471
2912,13_3,13,3,4860
2913,13_3,13,3,5870
2914,13_3,13,3,6150
2915,13_3,13,3,7358
2916,13_3,13,3,7552
2917,13_3,13,3,7713
2918,13_3,13,3,8055
2919,13_3,13,3,8395
2920,13_3,13,3,10188
2921,13_3,13,3,11085
2922,13_3,13,3,11281
2923,13_3,13,3,11906
2924,13_3,13,3,12019
2925,13_3,13,3,12587
2926,13_3,13,3,12821
2927,13_3,13,3,12994
2928,13_3,13,3,13155
2929,13_3,13,3,13786
2930,13_3,13,3,13988
2931,13_3,13,3,14245
2932,13_3,13,3,14886
2933,13_3,13,3,16440
2934,13_3,13,3,16605
2935,13_3,13,3,16786
2936,13_3,13,3,17008
2937,13_3,13,3,17414
2938,13_3,13,3,17645
2939,13_3,13,3,17970
2940,13_3,13,3,18153
2941,13_3,13,3,18277
2942,13_3,13,3,18479
2943,13_3,13,3,19355
2944,13_3,13,3,19575
2945,13_3,13,3,19891
2946,13_3,13,3,20273
2947,13_3,13,3,20489
2948,13_3,13,3,20695
2949,13_3,13,3,20926
2950,13_3,13,3,21424
2951,13_3,13,3,21734
2952,13_3,13,3,21865
2953,13_3,13,3,22049
2954,13_3,13,3,22231
2955,13_3,13,3,22541
2956,13_3,13,3,22831
2957,13_3,13,3,22960
2958,13_3,13,3,23866
2959,13_3,13,3,26458
2960,13_3,13,3,26716
2961,13_3,13,3,26955
2962,13_3,13,3,27248
2963,13_3,13,3,27949
2964,13_3,13,3,28057
2965,13_3,13,3,28262
2966,13_3,13,3,28394
2967,13_3,13,3,28524
2968,13_3,13,3,28606
2969,13_3,13,3,28827
2970,13_3,13,3,29067
2971,13_3,13,3,29262
2972,13_3,13,3,29608
2973,13_3,13,3,30478
2974,13_3,13,3,30787
2975,13_3,13,3,31614
2976,13_3,13,3,31720
2977,13_3,13,3,31926
2978,13_3,13,3,32050
2979,13_3,13,3,32320
2980,13_3,13,3,32475
2981,13_3,13,3,33041
2982,13_3,13,3,33347
2983,13_3,13,3,33572
2984,13_3,13,3,33957
2985,13_3,13,3,34173
2986,13_3,13,3,34338
2987,13_3,13,3,34488
2988,13_3,13,3,34617
2989,13_3,13,3,34892
2990,13_3,13,3,35300
2991,13_3,13,3,35612
2992,13_3,13,3,35864
2993,13_3,13,3,36106
2994,13_3,13,3,36222
2995,13_3,13,3,36517
2996,13_3,13,3,36895
2997,13_3,13,3,37028
2998,13_3,13,3,37089
2999,13_3,13,3,37231
3000,13_3,13,3,37468
3001,13_3,13,3,38161
3002,13_3,13,3,38555
3003,13_3,13,3,38923
3004,13_3,13,3,39213
3005,13_3,13,3,39716
3006,13_3,13,3,39838
3007,13_3,13,3,40106
3008,13_3,13,3,40225
3009,13_3,13,3,40638
3010,13_3,13,3,40828
3011,13_3,13,3,41185
3012,13_3,13,3,41258
3013,13_3,13,3,41398
3014,13_3,13,3,41658
3015,13_3,13,3,41821
3016,13_3,13,3,43929
3017,13_3,13,3,44047
3018,13_3,13,3,44298
3019,13_3,13,3,44917
3020,13_3,13,3,45184
3021,13_3,13,3,45464
3022,13_3,13,3,45732
3023,13_3,13,3,46368
3024,13_3,13,3,48627
3025,13_3,13,3,48865
3026,13_3,13,3,49018
3027,13_3,13,3,49175
3028,13_3,13,3,49332
3029,13_3,13,3,50792
3030,13_3,13,3,50931
3031,13_3,13,3,51134
3032,13_3,13,3,51541
3033,13_3,13,3,51657
3034,13_3,13,3,51772
3035,13_3,13,3,51947
3036,13_3,13,3,52063
3037,13_3,13,3,52262
3038,13_3,13,3,52389
3039,13_3,13,3,52547
3040,13_3,13,3,52654
3041,13_3,13,3,52792
3042,13_3,13,3,52992
3043,13_3,13,3,53215
3044,13_3,13,3,53714
3045,13_3,13,3,53840
3046,13_3,13,3,53950
3047,13_3,13,3,54046
3048,13_3,13,3,54214
3049,13_3,13,3,54488
3050,13_3,13,3,54669
3051,13_3,13,3,54994
3052,13_3,13,3,55974
3053,13_3,13,3,56082
3054,13_3,13,3,56253
3055,13_3,13,3,57016
3056,13_3,13,3,57268
3057,13_3,13,3,57495
3058,13_3,13,3,58518
3059,13_3,13,3,58892
3060,13_3,13,3,59701
3061,13_3,13,3,59785
3062,13_3,13,3,60309
3063,13_3,13,3,60508
3064,13_3,13,3,60643
3065,13_3,13,3,60959
3066,13_3,13,3,61540
